date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-10-21,2359,4314,3395948,787.192396847473,2337250387.035456449128198,0.178275361220472,0.01339250659105253618658186627,0.171246,0.0128644427810477589384,181.127767,13.6067866965094104204868,0,0,0,0,0,170.24606656,47.75990191342752,0.000011709836510146437,0.0751225884461404,,-14.252766241363634,31112484745,1016,2270,182750094.460939,13728660.13468240283297310984,750512.627161576,56380.45121389068696560438127,222268.388384,16697.3766651581254929931136,1703663663.656777,127983624.2555318203481759535,0.05947020742032128,0.04815028166058079,0.054638821262370164
2018-10-22,2630,4312,3308598,767.300092764379,2340485785.2354334078535915,0.176153085761865,0.0132513939863726319321291111,0.171246,0.0128822507126448099882,211.559856,15.9149241776335411060752,0,0,0,0,0,76.05566228,48.24197830504843,0.00001173941696856943,0.0752265787968467,,-9.360496173509315,31112484745,1201,2655,409075193.23171,30773327.25748052216693044886,872936.486565845,65668.02539128804965799792096,206656.017428,15546.0251788899669066442876,2317646371.832319,174348607.4138698113359383485,0.05854307287401177,0.04726155728959054,0.054515801890504145
2018-10-23,2789,4318,3507662,812.33487725799,2302917162.6536820558321515,0.177021233226837,0.01310294691965153649569931114,0.171246,0.0126754695315413464362,221.630584,16.4048895434037293180648,0,0,0,0,0,104.11611244,47.93287322008195,0.000011572734829717994,0.0740190692427347,,-17.795080681850294,31112484745,1252,2804,298824879.403496,22118739.44001921671976778051,611498.934394079,45262.58196677381708291744784,202030.825287,14954.1336460852895697923589,1714643012.040997,126916279.8348337449066607945,0.058157971400733866,0.044504447493533286,0.054447153208273466
2018-10-24,2915,4320,3508948,812.256481481482,2293866239.641549190662402,0.177261040767386,0.01306913029777786315862910469,0.171246,0.0126256524123096595416,221.753562,16.3494820025201152164552,0,0,0,0,0,163.88574571,48.62658530302204,0.000011495231797986798,0.0737281595617396,,-10.467928914528969,31112484745,1251,2768,189842530.908642,13996740.41043683922568619362,636158.323627392,46902.78239092913638244973112,201351.075818,14845.2442458374318515729928,1760886239.800622,129826901.658091919106003482,0.058153527179832055,0.04166724784438913,0.054433117456574295
2018-10-25,2784,4315,3391865,786.063731170336,2284306232.334811305084831,0.177742339561332,0.01305000025994294717325974714,0.171246,0.0125730332459310329748,218.80082,16.064550319989790583916,0,0,0,0,0,73.27420148,48.85976406344583,0.00001146784782008536,0.0734208871794438,,-9.273650067344517,31112484745,1231,2722,424603531.896961,31174768.01140014048141889029,851498.445525113,62517.77130237109399435027215,198394.503871,14566.3004857344172507269498,2317778768.719357,170173373.4850540748279815536,0.055569143711245474,0.041586712682431186,0.05439605897811521
2018-10-26,2524,4317,3536123,819.11582117211,2278564378.6462627211514345,0.177794609177215,0.01302102569135501608038451044,0.171246,0.0125414295509896570926,224.732386,16.4585764738727579023266,0,0,0,0,0,139.36661958,49.19701114228388,0.000011435836095971145,0.0732363357450081,,-7.595580922921721,31112484745,1264,3684,223242013.320009,16349427.03989574951072959707,763563.361557552,55920.58270961588927552485617,190280.64399,13935.457129027997695766319,2812967423.978022,206011426.702224967729130612,0.05554672249618273,0.04145365932822428,0.053268324918384534
2018-10-27,2384,4320,3270871,757.146064814815,2251812086.9554923836293015,0.17460616362054,0.01263737926816813451909970854,0.171246,0.0123941824577270756562,200.622482,14.5203487791251532692654,0,0,0,0,0,94.61011114,49.019834817302765,0.000011292229921595827,0.0723764786198047,,-15.813176091752174,31112484745,1149,2551,328849468.31855,23800966.51289167712323838718,717368.016368093,51920.57089919699109107497144,218586.834578,15820.5453594054037135669166,1830005809.755006,132449376.3638515790623265673,0.055327394592568406,0.038317948696408546,0.05265879279951172
2018-10-28,2368,4316,3403494,788.575996292864,2259721173.236820451436897,0.176218612604263,0.01279887907648598647947763683,0.171246,0.0124377148017501600876,190.139883,13.8099905235283956079998,0,0,0,0,0,202.85914817,49.77199486277519,0.000011336795030604413,0.0726306880262906,,-13.302637081143095,31112484745,1079,2416,153369887.560355,11139360.45602341154013426916,471517.029057003,34246.60623652258471219004307,193152.052545,14028.766470033584312639577,1139185142.20172,82739800.66743861928292853983,0.05514860521253272,0.03816059144688518,0.05267325561659489
2018-10-29,2715,4319,3445276,797.702245890252,2155949935.7445896113840705,0.175931343698854,0.01219122073507676674344953673,0.171246,0.0118665482915455903614,214.988102,14.8976717382638375101718,0,0,0,0,0,128.24936558,47.97695999182112,0.000011064165650530149,0.0692953312284409,,-17.894852966705503,31112484745,1222,2805,242593673.688207,16810608.97214861201315732647,519132.850022679,35973.48279388607429049481117,233658.168175,16191.4201579173731552483575,1456167644.313616,100905619.2368505357447783213,0.05506672852414829,0.0388494189253723,0.0525927865522506
2018-10-30,2669,4318,3358038,777.683649837888,2158759883.9429555757923205,0.177418912541254,0.01231032603747260979316126679,0.171246,0.0118820145068967994614,215.031722,14.9201151574168136159298,0,0,0,0,0,117.53304742,48.558382026311385,0.000011062466759619215,0.0693856470042909,,-18.278469389477838,31112484745,1212,2755,264712652.554402,18367258.66770924098893968354,457907.039090259,31772.17617509674542660539234,199999.304882,13877.0811696460056713181738,1261533892.693664,87532345.36239156522076724286,0.05507061714938641,0.03880660311087634,0.05251229372374793
2018-10-31,2891,4320,3666969,848.835416666667,2173399200.4847939923462845,0.183639575806452,0.01282835847108776122748687982,0.171246,0.0119625906621306414726,227.713074,15.9071645041487903911194,0,0,0,0,0,65.01037646,49.41043120540166,0.00001107717491052926,0.0698561756895381,,-16.665508538012933,31112484745,1240,2757,478577212.432732,33431573.83271032408426240109,809245.618108777,56530.8040745955810920266859,203986.78349,14249.736585821209862805969,2231090169.125899,155855426.8336600737240760573,0.05507743432261424,0.038865409844553146,0.05208291996576292
2018-11-01,2619,4313,3277838,759.990261998609,2195055323.5965817375449065,0.192166793043478,0.01355779667055868744069044481,0.171246,0.0120817879711465081902,220.991812,15.5914661711425117224644,0,0,0,0,0,63.24243835,49.98140445658476,0.000011122888993652103,0.0705522346282337,,-14.070232399852985,31112484745,1150,2526,491955806.224565,34708581.46747738280915150084,988663.131526349,69752.39322373124898605087976,197880.494764,13960.9110949406981594183468,2497363070.235557,176194545.2831450944417818457,0.05507136276180716,0.03886940288414291,0.05208766188263322
2018-11-02,2772,4316,3507017,812.561862835959,2249921232.070682271326227,0.176102436674437,0.01273497165336090542956138505,0.171246,0.0123837750171687888516,226.643836,16.3899085178754549875656,0,0,0,0,0,44.00058687,51.0569922380058,0.000011391585286786015,0.0723157038247246,,-9.948208241713498,31112484745,1287,2871,707092494.866218,51133891.43543102061279769356,1696190.53144777,122661.2121024791529043595341,319999.829018,23141.0128592282006409384428,4869763015.786538,352160339.9462169486955602374,0.05501199040201795,0.039098772679309425,0.05224137535006561
2018-11-03,2230,4320,3375663,781.403472222222,2214319281.785157958851788,0.175913516377649,0.01252001228555869093778110804,0.171246,0.0121878185826839257104,182.59823,12.995772752409945249352,0,0,0,0,0,172.90781059,50.43004322228786,0.000011239186141051683,0.0711714059463224,,-12.258404931365213,31112484745,1038,2311,179936838.241372,12806357.75917443498064693033,1585656.91900285,112853.4322739466946716326188,249172.60038,17733.964292345747105842512,3664453139.815589,260804281.9850909999903687399,0.05496390182956394,0.0390765273216418,0.052167843475219695
2018-11-04,3024,4313,3465580,803.51959193137,2384082182.6137594755151955,0.178650621444201,0.01368960939599796091582265375,0.171246,0.0131222093249716065114,244.930002,18.7684544819132372889318,0,0,0,0,0,35.53934139,54.16962996133467,0.00001193501450488428,0.0766278297009659,,-7.344442056672795,31112484745,1371,3136,875437853.604339,67082902.75977240549586473104,1322111.63952383,101310.5455590968619643670674,374769.260944,28717.7551047736828659458096,4146142101.546728,317709870.8733275384321055846,0.05530195694067591,0.04141446975970084,0.04773528828885469
2018-11-05,2982,4316,3538403,819.833873957368,2366523494.803187442094126,0.17666148023005,0.01343748488806602168467325574,0.171246,0.0130255646796643093608,245.736119,18.6915414792998703919412,0,0,0,0,0,67.64510346,53.58623737184946,0.000011879447094881021,0.0760634682250348,,-5.994820769237283,31112484745,1391,3150,459936982.163906,34984402.02834266157986615393,801275.286291022,60947.77727830281437973887757,398633.517851,30321.4479184933812308962148,2524017151.816719,191985498.4266538424771369968,0.055294979540509555,0.04126585145432689,0.04773573052912669
2018-11-06,3780,4316,3617912,838.255792400371,2504955428.722447418544524,0.177432928736964,0.01428563426279250450047608793,0.171246,0.0137875068758673080592,306.249235,24.657004737579873717572,0,0,0,0,0,69.30795739,56.59502182434572,0.000012499775569842195,0.0805128696487352,,-4.325003991970953,31112484745,1726,3953,448902058.536253,36142392.92397823626478479721,511582.393950468,41188.96659872192922862764807,184610.539821,14863.5243283908119218843992,2022285203.286201,162819984.964747866431583263,0.055273160533063165,0.041992346084368894,0.04776723366503225
2018-11-07,3235,4320,3672397,850.091898148148,2435560184.829698470026944,0.178558405835544,0.01397798174861632558149758945,0.171246,0.0134055490209078941952,269.266076,21.0787964769133914214912,0,0,0,0,0,61.78604501,55.043264020135474,0.00001204183579514567,0.0782824067184512,,-9.193733080310079,31112484745,1508,3438,503551970.980198,39419260.19614959560947642934,531852.350637868,41634.68202679790128900503004,239262.316148,18730.0299450963902393099776,1828508381.49299,143140036.8081311702276364571,0.054502806501122825,0.041976712926274244,0.04707143807599942
2018-11-08,3013,4317,3573212,827.707204076905,2369147656.8796300600330625,0.177187798862829,0.01349246329710110413200495011,0.171246,0.013040008310979057075,249.303233,18.9838958590212228261625,0,0,0,0,0,83.99163649,54.01847758554202,0.000011885554712510979,0.0761478125677625,,-11.239931925822034,31112484745,1407,3162,370423604.593058,28206947.21322714889186209272,431135.022526508,32829.98888674659442770249835,227448.744909,17319.7243961033571393961125,1363248941.228818,103808424.8598927090406427797,0.05446550730137858,0.04221300488854145,0.047150223878027905
2018-11-09,2683,4315,3391853,786.060950173812,2290489531.523022993528525,0.179113372909699,0.01318625975931981064733152946,0.171246,0.01260706669782222807,214.219594,15.77076667214649323973,0,0,0,0,0,9.36080269,50.6378237192039,0.00001162774018348936,0.073619627307045,,-12.490214209844087,31112484745,1196,2746,3323698382.23987,244689436.1815276237033308842,3662447.08830498,269627.9896727847560710625841,309098.881295,22755.744441962442972223275,10057079704.485468,740398459.6414664189441765221,0.05434321981769511,0.042472490513922136,0.04707889086003233
2018-11-10,2302,4320,3350014,775.466203703704,2320356003.992658458003513,0.175834813976378,0.01311368634376234895610745736,0.171246,0.0127714545307598443404,178.648171,13.3235053252625429595854,0,0,0,0,0,146.0086706,51.503536545003854,0.000011739061118927553,0.0745795786807274,,6.111410152370031,31112484745,1016,2317,213086555.861804,15891905.55870062578547259623,243040.213592147,18125.83673217632006799288773,195148.011481,14554.0564766347334886312794,563124174.893005,41997563.70845256350395057184,0.05428726358677733,0.026674998905877483,0.04671516955806727
2018-11-11,2610,4317,3320494,769.167014130183,2352220335.6204141998479345,0.176501629941127,0.01334418406695687717658455203,0.171246,0.0129468387656947792926,209.860438,15.8662348556117267361478,0,0,0,0,0,129.93848492,52.656758620226114,0.000011933512425009398,0.0756037441207081,,4.473963326121067,31112484745,1189,2630,239440107.099596,18102568.58939279887921274393,293617.374779593,22198.5728722304010328245898,201763.613358,15254.0845971877147695787998,772213695.670329,58382246.65396591011011963996,0.05425171100206366,0.02627603719776365,0.046114433363859474
2018-11-12,2829,4318,3679210,852.063455303381,2344198602.555092356978867,0.182549025177026,0.01375432316721506263505479771,0.171246,0.0129026864033308293636,232.019811,17.4817447455303411432426,0,0,0,0,0,105.39951421,52.73173872906851,0.00001192058442092563,0.0753459140845966,,4.445236460360203,31112484745,1271,2872,295186225.263863,22241075.96768739992993891267,777948.505811779,58615.24128113459928776274335,207651.188169,15645.6685833458759710576254,2234268108.691429,168342972.9594185474548313425,0.05424505434375788,0.026277745243790143,0.04555781524255277
2018-11-13,2385,4317,3392360,785.814222839935,2253880550.035265717973977,0.176383705663881,0.01277775808641755338637121112,0.171246,0.0124055674702537845516,189.965251,13.7616454590717168053246,0,0,0,0,0,132.58335658,50.91379730345629,0.000011557702405320325,0.0724429619976746,,3.151841495714082,31112484745,1077,2464,234663577.296576,16999724.61233423121546654217,360168.560413875,26091.67733481951492736357508,225780.993156,16356.2439069973369505150376,887455332.859787,64289892.95299521233806185131,0.05422040909234755,0.02683277294378002,0.0457491253002064
2018-11-14,3489,4320,3531017,817.365046296296,1950432901.480775652085839,0.177626806221646,0.01113537442859896853809394514,0.171246,0.0107353634846105862612,274.078162,17.1818827433282223713964,0,0,0,0,0,31.39673676,43.84197481453561,0.000011246288615647342,0.0626897182101222,,-14.345465992339193,31112484745,1543,3787,990946447.134686,62122153.53219522091267191863,3323861.9412026,208371.9684633407584485609577,239295.602054,15001.3738616867991259109988,12587465171.334228,789104644.5706703112918289227,0.05516343538709516,0.036821407789154784,0.04940867427982159
2018-11-15,3716,4318,3753792,869.335803612784,1929575451.626253815184594,0.178812914880952,0.01108985713664252169833651298,0.171246,0.0106205621472355168152,300.405697,18.6309599895594761455764,0,0,0,0,0,45.54060201,44.23883655595088,0.000011197734243572985,0.0620193297784212,,-17.040143258077194,31112484745,1680,4186,683181235.475746,42370442.34139951983094677222,2857695.94925033,177232.387483014629679150979,211840.278981,13138.1921224753879217247972,11962315243.561887,741894774.0038995883855593528,0.05516395638646154,0.03649288105322948,0.049410792258608977
2018-11-16,3316,4317,3503030,811.45008107482,1863776524.3623556417131025,0.17667336,0.01058352180955707299412,0.171246,0.010258398752360913507,278.260542,16.669046850052389965739,0,0,0,0,0,128.2734376,42.9524871229764,0.000010899614396445297,0.0599044576361545,,-21.683396203227886,31112484745,1575,3603,242548148.143533,14529715.26519199833475616385,2288554.22821238,137094.5998119907753489924927,100501.633821,6020.4958655944068095813445,8245660884.249203,493951843.1226026353868806099,0.055007799250531446,0.036422579493600546,0.04808314766429161
2018-11-17,2369,3914,3140680,802.422074603986,1863452925.598614701622464,0.179220700924974,0.01073425482418752897512178977,0.171246,0.0102566176347693818112,174.381742,10.4444299439344835412224,0,0,0,0,0,122.60398366,43.016695885818024,0.000010887666121545438,0.0598940567065472,,-19.252197444604676,31112484745,973,2190,253764060.645451,15198959.03838232484892959679,2294881.91920172,137449.7878034976873189215012,190598.663185,11415.727140994480157104832,5025791403.051776,301015035.2896604862537597878,0.05498064255287199,0.03619548865251567,0.04678591689702494
2018-11-18,409,3816,2634742,690.446016771488,1899940972.841771882716397,0.17614412804878,0.01075656440648468402844755347,0.17107,0.010446703466082869942,28.887637,1.7640765626634930660122,0,0,0,0,0,946.67659474,44.13298902144421,0.000010992384907085126,0.0610668350153906,,-18.8209943228611,31112484745,164,330,32864956.11911,2006958.853113742110496774366,102845.342357764,6280.439553862936683031402618,23715.219353,1448.2133875834492099742818,33938962.978062,2072545.052774761777380161017,0.05449960008686708,0.03631588431260138,0.046520556945788175
2018-11-19,1064,4320,2984799,690.925694444444,1599289834.369320639179174,0.177415488372093,0.009119772635927305965109881784,0.171246,0.0088026394941156822792,83.917526,4.3136524567936162869352,0,0,0,0,0,41.59526422,37.00319881025668,0.000010726487798799146,0.0514034750833052,,-32.02164515597084,31112484745,473,925,747981418.773774,38448844.22271296415188299782,1598475.87581185,82167.21485355888870843132662,89493.649554,4600.2845849630865248258808,1478590185.125962,76004673.7395420106079052896,0.05542329960190193,0.04711584741008076,0.04871079342407948
2018-11-20,2672,4318,3440637,796.812644742937,1350948413.149926329783206,0.173930687647522,0.007552318254274336934455865414,0.171246,0.0074357452917819754248,221.065904,9.5989965011826621829952,0,0,0,0,0,57.04261808,31.607593920586485,0.000010057004339764114,0.0434214246860188,,-42.19924315154549,31112484745,1271,2721,545425259.100096,23683141.8098671085942409378,3299282.9519572,143259.5662162753426149359954,453846,19706.6399080508883048,8977348912.275534,389809279.674484894620983104,0.05661192660701391,0.05501139417656543,0.05168170818094538
2018-11-21,1667,4320,3104675,718.674768518518,1468061310.724938981225405,0.174644334196891,0.008240697979385126898089325879,0.171246,0.008080345535783818374,134.825426,6.361818840085324948794,0,0,0,0,0,39.22554839,34.35027557809704,0.0000103720074159217,0.047185601624469,,-37.275358817132734,31112484745,772,1564,793168891.815531,37426151.35012919607228382804,2363003.39666569,111499.7369123343468421167686,547966.954041,25856.150396752339464029229,3695737312.385133,174385588.5308906277977646194,0.05692731581691551,0.05796426621143201,0.052798072339079856
2018-11-22,1378,4317,3205987,742.642344220523,1360012833.5709419148245505,0.176200111111111,0.007702194612606370205792422984,0.171246,0.0074856367020032915454,117.349274,5.1296616119958457918026,0,0,0,0,0,106.96597146,32.23938264119588,0.00001015721959836371,0.0437127681931449,,-40.94390994056508,31112484745,666,1337,290863386.938337,12714443.80910853537068240603,1659988.38072995,72562.68729016226479884811976,302455.383117,13221.1620509622525825946533,2219404465.035942,97016312.906946897766376514,0.05715597803055097,0.059021718022346924,0.05212193548243355
2018-11-23,1427,4314,3205837,743.12401483542,1325129914.5956178269353145,0.175733919148936,0.007484785454521008553854720846,0.171246,0.0072936378825001869966,123.892413,5.2767737454373161414573,0,0,0,0,0,194.13130876,31.715607626035734,0.000009928355432524865,0.0425915810150321,,-42.23159608457863,31112484745,705,1444,160265157.351823,6825946.433237036673991338518,2143694.72004509,91303.34734029700778847979739,408997.828754,17419.8641583482163356130034,3095495175.74511,131842033.559388880950228068,0.05716805980618648,0.05898354596632992,0.051162915440823464
2018-11-24,1457,4320,3134747,725.63587962963,1173538244.677340649738683,0.179077128531073,0.006754647235688469485769020118,0.171246,0.0064592632795203601764,126.786607,4.7822902428674483151938,0,0,0,0,0,33.37002652,28.076271120797085,0.000009909633773705525,0.0377192067523934,,-48.6260542450188,31112484745,708,1471,932348217.655403,35167435.18696962823570669154,2299734.57280742,86744.16382735018764064227903,753640.467084,28426.7205949117287109188456,3382909556.59972,127600664.9900323214048757698,0.05737158527420189,0.061835213748983237,0.05311149863970397
2018-11-25,3373,4316,3531112,818.144578313253,1150949822.7539054710539775,0.178024191770186,0.006585681395849660022465611687,0.171246,0.006334934511425994957,229.295159,8.4823576378543780899905,0,0,0,0,0,97.30174345,28.650796600883066,0.000009372835094863379,0.0369931823892295,,-49.48793926824634,31112484745,1288,3524,319752592.727534,11828665.98219868346422969505,650986.98314585,24082.08020052869955106762258,346593.892174,12821.611068185725021939933,2294078128.605975,84865250.62666312242068934626,0.05613404301783716,0.06172654986192018,0.053108160684645016
2018-11-26,3692,4317,3511395,813.387769284225,1086911284.194672497786898,0.177324331592689,0.006194806314894073772963031676,0.171246,0.0059824604591606328984,271.660876,9.4904432744177368107504,0,0,0,0,0,28.53082198,27.88634218904785,0.000009441132858480183,0.0349348916714004,,-51.731705745295805,31112484745,1532,3964,1090486799.468949,38096038.20853986455773114618,620940.803775877,21692.49971426255545585232815,169373.762383,5917.0540408276170664511532,2461409346.167578,85989068.86733682474464833623,0.05611988383039439,0.062005294622066894,0.05195041351988251
2018-11-27,3276,4316,3576046,828.555607043559,1121636894.595263359312256,0.176905404574696,0.006377620760623075006729144525,0.171246,0.0061735934376867291648,247.490661,8.9222914441116926055168,0,0,0,0,0,77.24595761,32.45994537237448,0.000009546005310006952,0.0360510227257088,,-50.363925077153084,31112484745,1399,3442,402771688.101226,14520331.28100939519888699899,608051.373134747,21920.87387127920539740348367,169872.172125,6124.0655377438919362272,2092912826.3298,75451647.86494305475600756224,0.055981624861700094,0.06264367503989923,0.0522732856794896
2018-11-28,3746,4320,3699109,856.275231481481,1290168786.737556882368588,0.177445,0.007358267982740823068,0.171246,0.0071012085940569471504,288.88046,11.979260275902059954704,0,0,0,0,0,91.19720208,38.23274566944141,0.000009853421355480121,0.0414678800909624,,-40.15775759227091,31112484745,1628,4176,341156132.358923,14147021.5889563164673252975,415362.382779086,17224.19748337956396498433237,213921.431961,8870.8682894457195426092664,1734553310.485462,71928248.69059301201026278863,0.05708835777137778,0.06917112528472305,0.0558738055933583
2018-11-29,3958,4316,3601890,834.543558850788,1292285293.7411136535336715,0.179454067092652,0.007453787561700106420463523616,0.171246,0.0071128580447935788522,280.845615,11.6651775340606507643805,0,0,0,0,0,65.52122595,38.68997171528561,0.00000979842433272093,0.0415359076696307,,-40.13760847821731,31112484745,1565,4123,474845888.3789,19723154.97700975578958467223,274298.023030986,11393.21735857726978515727687,133141.464375,5530.1515712794251134563125,1130930748.956755,46974235.16941407177722112038,0.05701511434295944,0.06917424345272366,0.05585311102371652
2018-11-30,3131,4318,3535423,818.764011116258,1194941786.8861677151672145,0.176282704184704,0.006770515799752975108520253478,0.171246,0.0065770703598334115166,244.327828,9.3839348984576333326388,0,0,0,0,0,50.00357746,36.36583769021341,0.000009666226617753609,0.0384071473776521,,-45.019682227745996,31112484745,1386,3470,622205176.634264,23897125.91813023427160873155,312030.823706341,11984.21383245961945655646197,104752.33589,4023.238402680545458763869,1082746958.261003,41585221.99863486914432113106,0.05724418648272462,0.06990221753194296,0.05650724664157584
2018-12-01,2709,4320,3301407,764.214583333333,1274564825.015064896293738,0.177566631290027,0.007274256112734907518100501675,0.171246,0.0070153229423312587704,194.080328,7.9507619312192739498272,0,0,0,0,0,25.30971639,38.988785914619335,0.000009875992817971453,0.0409663463224324,-68.47637064894276,-41.93472887386274,31112484745,1093,2689,1229270382.152402,50358716.19916412462940814262,602597.77565766,24686.22917071912415032089218,234856.83038,9621.226249535842955816312,1620385418.743449,66381270.24006377645780924535,0.05735314020012588,0.07140075279666441,0.05737456753216057
2018-12-02,2474,4313,3400828,788.506376072339,1282916410.2950962057017355,0.175826679159049,0.007250174131369742772856175937,0.171246,0.0070612908418605331434,192.354387,7.9316904997185148400073,0,0,0,0,0,154.03676363,39.88470326447651,0.000010060338112720104,0.0412347782830579,-69.10187807716022,-42.97949670378537,31112484745,1094,2499,201980903.860369,8328637.788093949199899942365,203311.747423694,8383.514827357090301013233883,147028.958969,6062.7065242755322469513051,508076056.811812,20950403.55356539727916819991,0.05728770898889417,0.07110170527659906,0.05740448965714392
2018-12-03,2147,4317,3344082,774.630993745657,1189816971.4321355259241975,0.176343263759086,0.006743794645074528819225881653,0.171246,0.006548862900531009333,169.818563,6.4942742432067782130365,0,0,0,0,0,79.64992316,37.64138297192583,0.000009948663002507601,0.0382424284393855,-71.02956039311611,-46.26714488648994,31112484745,963,2101,390615376.779645,14938080.59381917841207270815,517382.628415716,19785.96814296919807620158252,285191.486438,10906.415011627195328303849,1087020902.301419,41570319.06837827307349213802,0.057495047310093646,0.07184458409506805,0.05792714506718693
2018-12-04,3461,4316,3640070,843.389712696942,1150997499.1917104152309745,0.184722824101796,0.00683376819072498694187459618,0.171246,0.0063351969269590281246,246.789693,9.1299143028086026794693,0,0,0,0,0,81.61237199,36.97859625909766,0.000009502998786821192,0.0369947147785001,-72.91461819826411,-51.72156783916617,31112484745,1336,3182,381222650.2726,14103223.21393873039588412726,250176.747752116,9255.217427302297457521081212,243757.33927,9017.733241459731777428927,796062411.347234,29450101.85367594336113880372,0.05751201039069378,0.0696089846068787,0.05783370125729523
2018-12-05,3546,4320,3808463,881.588657407407,1057137434.670363392131579,0.181410361392405,0.006163946262627265259896497951,0.171246,0.0058185824314997522532,286.628371,9.7390350949510825084282,0,0,0,0,0,132.68379294,34.24824307242103,0.000009159651240839825,0.0339779173323742,-73.63347506861707,-55.32951872264085,31112484745,1580,3725,234485946.283275,7967344.098416655245321501505,307868.911115631,10460.74441109497055755596112,140919.86986,4788.163688592010628821612,1146811693.905726,38966272.93132878316530255467,0.0577827084923912,0.07039946402525178,0.058561312614948346
2018-12-06,5618,4317,12052331,2791.83020616169,952486873.2328422510523765,0.294157061397558,0.009005411877138751541873790253,0.218466,0.0066881831828339275002,867.175017,26.5479542138050094209749,0,0,0,0,0,46.33934436,30.97810991048049,0.00000871713217255751,0.0306142977984397,-74.72876837818787,-61.97589536678423,31112484745,2948,6461,671405372.180693,20554604.00741197711016186471,174538.348125887,5343.368966773644322567778514,103615.560009,3172.1176106676253219179573,1127692267.241359,34523506.89432461065813350755,0.05820651990798817,0.06993638851479297,0.05925668501080152
2018-12-07,3874,4315,3716204,861.229200463499,913903787.5727150458993595,0.176918,0.0051968215208453805058,0.171246,0.0050302111608693746826,299.345256,8.7930220132703838158136,0,0,0,0,0,87.01596881,29.940157985749227,0.000008708633102263797,0.0293741819421731,-72.58979002393492,-62.47664938583244,31112484745,1692,4217,357549139.191102,10502713.46786680461147406376,240797.030527995,7073.215785864335420450685934,309434.023925,9089.3713178716939918914175,1015441077.736553,29827750.96898984621648212332,0.057225333510667456,0.06995122447374799,0.05909180851115032
2018-12-08,2782,4320,3433986,794.904166666667,937829162.219095664747481,0.176382277015437,0.005316722352439798199286043831,0.171246,0.0051618986406793095948,205.661735,6.199298262944818505943,0,0,0,0,0,147.41925464,31.013477245439173,0.00000884495585968862,0.0301431778884138,-73.98973200559367,-60.414912954209996,31112484745,1166,2749,211047632.964067,6361646.343364535803471026925,164551.547123048,4960.106556743741918962141262,374452.090238,11287.1759667324105322844844,452352203.041258,13635332.92448851783892157656,0.057204534916034236,0.07076077461571081,0.05933943006170885
2018-12-09,2917,4319,3307872,765.888400092614,968033683.4319144320388645,0.176085704047218,0.005478729650994012991925429918,0.171246,0.0053281471252347453366,208.837645,6.4977733660788823579545,0,0,0,0,0,195.86224648,32.75029349551835,0.000008788172758525,0.0311139946348221,-74.27845190173589,-57.73682131661013,31112484745,1186,2720,158848809.833515,4942421.016907861749922642682,118051.536897783,3673.054885670123436980089404,244466.498058,7606.3293089703593288254818,321100180.36197,9990709.289022743215944555537,0.05691877832082411,0.07167259995277836,0.05967630133425236
2018-12-10,2596,4318,3376371,781.929365446966,921071739.148947660975487,0.176824172053232,0.005234803616989066221290773443,0.171246,0.0050696642307763288596,186.019029,5.5070134050724957701054,0,0,0,0,0,107.30369635,31.496913940898544,0.000008672555228422547,0.0296045702134726,-73.01681885296205,-60.30472317333846,31112484745,1052,2424,289947931.005298,8583783.881697453708181577835,357494.526567893,10583.47181271133414322719523,368386.996278,10905.9386970423203616549828,866566732.400573,25654335.6740122848576645598,0.05698891796433224,0.07132899045399191,0.055889613348253146
2018-12-11,2582,4319,3280642,759.58369993054,905167382.482708578872263,0.175736316389132,0.005112763664389342980869279617,0.171246,0.0049821251774352268404,200.515137,5.8336633410682516294038,0,0,0,0,0,124.30611975,31.423643033258983,0.000008677949051044514,0.0290933813194774,-75.82149340973997,-61.518597183457956,31112484745,1141,2594,250289244.060006,7281760.417601498360542160864,435948.414291835,12683.21345261386677621328703,299999.822997,8728.0092462274463085417678,1130850186.67302,32900255.69608037070843107975,0.05665081680033435,0.07088580984786183,0.05559646818811096
2018-12-12,2972,4320,3489127,807.668287037037,937319170.8115299803229845,0.175005587183308,0.005272355879335704697591561315,0.171246,0.0051590916006985498326,234.857498,7.0755015900685357083538,0,0,0,0,0,79.02966973,32.83942087690033,0.00000880124812669976,0.0301267860311981,-78.18140631696424,-60.01536858737626,31112484745,1342,2945,393681067.527875,11860345.28594594047259139704,475345.711480153,14320.63854061019571958696131,237778.525746,7163.5027679634705800762826,1399893120.309051,42174280.502097038896799804,0.056652132849460336,0.0717554546045454,0.05595200077003677
